Month/Year,Timestamp,Location,PM2.5,PM10,NO2,NH3,SO2,CO,O3,AQI(Monthly)
Jun/23,01/06/2023,Chennai-AlandurBusDepot,49.05,75.47,80.25,26.55,3.07,4.39,17.88,130.00 
,02/06/2023,Chennai-AlandurBusDepot,115.64,96.28,74.28,25.29,2.82,3.31,24.09,285.00 
,03/06/2023,Chennai-AlandurBusDepot,54.91,84.46,63.65,33.84,2.5,3.09,20.63,113.00 
,04/06/2023,Chennai-AlandurBusDepot,107.89,85.33,83.24,20.04,4.33,4.11,17.79,259.00 
,05/06/2023,Chennai-AlandurBusDepot,57.13,87.89,78.03,28.15,3.31,2.58,17.68,107.00 
,06/06/2023,Chennai-AlandurBusDepot,41.74,64.21,133.6,19.14,4.16,1.25,17.23,154.00 
,07/06/2023,Chennai-AlandurBusDepot,61.31,94.32,72.87,34.97,2.7,1.12,25.11,102.00 
,08/06/2023,Chennai-AlandurBusDepot,40.99,64.01,74,27.56,2.85,1.17,45.9,92.00 
,09/06/2023,Chennai-AlandurBusDepot,38.39,59.06,67.75,26.67,2.24,1.54,44.06,85.00 
,10/06/2023,Chennai-AlandurBusDepot,36.57,56.28,94.52,24.89,2.8,1.32,41.21,115.00 
,11/06/2023,Chennai-AlandurBusDepot,30.6,47.07,67.11,25.37,2.04,1.79,38.95,89.00 
,12/06/2023,Chennai-AlandurBusDepot,32.57,50.1,65.32,24.37,2.19,1.55,40.52,82.00 
,13/06/2023,Chennai-AlandurBusDepot,36.5,56.16,93.68,24.88,2.26,1.66,38.76,114.00 
,14/06/2023,Chennai-AlandurBusDepot,45.32,69.72,82.72,22.23,1.95,1.47,38.6,103.00 
,15/06/2023,Chennai-AlandurBusDepot,53.33,82.05,84.35,27.62,2.4,1.55,41.07,104.00 
,16/06/2023,Chennai-AlandurBusDepot,46.57,71.65,133.29,27.15,2.85,0.84,38.24,153.00 
,17/06/2023,Chennai-AlandurBusDepot,48.54,74.68,70.81,33.13,1.58,1.03,39.53,88.00 
,18/06/2023,Chennai-AlandurBusDepot,39.65,61.01,48.86,30.69,2.37,1.84,37.01,91.00 
,19/06/2023,Chennai-AlandurBusDepot,29.42,45.27,101.1,16.06,3.26,1.39,38.05,121.00 
,20/06/2023,Chennai-AlandurBusDepot,32.09,49.37,76.39,19.84,2.53,1.28,36.9,95.00 
,21/06/2023,Chennai-AlandurBusDepot,39.7,61.06,59.67,23.97,2.5,2.26,38.79,103.00 
,22/06/2023,Chennai-AlandurBusDepot,55.86,85.94,78.14,19.31,3.07,1.64,37.89,98.00 
,23/06/2023,Chennai-AlandurBusDepot,47.26,72.71,69.79,24.53,2.77,1.84,38.28,91.00 
,24/06/2023,Chennai-AlandurBusDepot,40.39,62.13,75.72,19.63,3.44,1.46,38.15,95.00 
,25/06/2023,Chennai-AlandurBusDepot,53.56,82.41,68.8,23.99,2.89,1.91,40.25,95.00 
,26/06/2023,Chennai-AlandurBusDepot,41.69,64.14,61.34,22.56,3.03,1.76,38.34,87.00 
,27/06/2023,Chennai-AlandurBusDepot,41.61,64.02,61.14,21.88,2.79,2.2,39.34,102.00 
,28/06/2023,Chennai-AlandurBusDepot,31.55,48.54,62.69,22.74,2.72,1.65,38.34,81.00 
,29/06/2023,Chennai-AlandurBusDepot,28.2,43.39,105.64,19.01,3.16,1.19,38.96,126.00 
,30/06/2023,Chennai-AlandurBusDepot,30.05,46.23,73.68,23.79,2.82,1,38.81,92.00 
Jul/23,01/07/2023,Chennai-AlandurBusDepot,38.27,58.85,61.53,24.72,2.83,1.56,38.17,77.00 
,02/07/2023,Chennai-AlandurBusDepot,42.07,64.73,54.85,22.34,2.92,0.9,38.37,70.00 
,03/07/2023,Chennai-AlandurBusDepot,38.85,59.77,51.21,21.09,3.41,0.73,38.47,64.00 
,04/07/2023,Chennai-AlandurBusDepot,37.99,58.44,58.12,19.61,3.09,0.76,38.15,73.00 
,05/07/2023,Chennai-AlandurBusDepot,35.33,54.27,73.47,17.3,3.56,0.82,37.89,92.00 
,06/07/2023,Chennai-AlandurBusDepot,36.55,56.23,63.06,15.46,3.81,0.7,38.13,79.00 
,07/07/2023,Chennai-AlandurBusDepot,43.37,66.72,117.39,14.48,3.26,0.87,38.61,137.00 
,08/07/2023,Chennai-AlandurBusDepot,42.09,64.76,73.08,25.61,3.84,0.96,38.48,91.00 
,09/07/2023,Chennai-AlandurBusDepot,32.89,50.6,55.95,21,2.99,0.84,41.26,70.00 
,10/07/2023,Chennai-AlandurBusDepot,30.57,47.02,55.35,19.59,3.02,1.01,39.9,69.00 
,11/07/2023,Chennai-AlandurBusDepot,39.11,60.16,61.19,17.86,3.48,1.04,37.68,76.00 
,12/07/2023,Chennai-AlandurBusDepot,43.78,67.35,61.64,16.96,3.37,0.97,39.01,77.00 
,13/07/2023,Chennai-AlandurBusDepot,36.58,56.27,134.25,22.23,3.44,2.39,39.1,154.00 
,14/07/2023,Chennai-AlandurBusDepot,40.55,62.39,102.28,29.23,3.27,1.36,38.69,122.00 
,15/07/2023,Chennai-AlandurBusDepot,39.73,61.12,104.44,15.29,3.44,1.04,38.74,124.00 
,16/07/2023,Chennai-AlandurBusDepot,42.82,65.86,89.11,24.9,2.83,1.26,38.93,109.00 
,17/07/2023,Chennai-AlandurBusDepot,48.11,74.01,97.13,17.44,3.43,1.5,38.81,117.00 
,18/07/2023,Chennai-AlandurBusDepot,56.35,86.63,109.07,15.05,3.1,1.86,38.65,129.00 
,19/07/2023,Chennai-AlandurBusDepot,51.04,78.53,125.57,20.77,2.31,1.16,38.15,146.00 
,20/07/2023,Chennai-AlandurBusDepot,60.68,93.36,114.47,20.14,2.13,1.01,37.37,134.00 
,21/07/2023,Chennai-AlandurBusDepot,63.19,97.21,107.01,20.66,1.95,1.19,37.52,127.00 
,22/07/2023,Chennai-AlandurBusDepot,47.95,73.77,93.16,21.43,2.04,1.51,37.1,113.00 
,23/07/2023,Chennai-AlandurBusDepot,29.94,46.07,57.92,27.34,2.45,1.36,37.51,72.00 
,24/07/2023,Chennai-AlandurBusDepot,33.28,51.2,84.15,20.33,2.36,0.98,38.17,104.00 
,25/07/2023,Chennai-AlandurBusDepot,25.21,38.8,89.63,23.08,2.48,0.98,36.92,110.00 
,26/07/2023,Chennai-AlandurBusDepot,32.34,49.75,75.15,19.89,2.57,0.85,37.06,94.00 
,27/07/2023,Chennai-AlandurBusDepot,38.32,58.96,62.17,29.67,2.17,0.89,38.28,78.00 
,28/07/2023,Chennai-AlandurBusDepot,50.32,77.42,124.92,17.19,2.97,0.98,36.83,145.00 
,29/07/2023,Chennai-AlandurBusDepot,45.41,69.85,84.76,23.52,2.03,1.06,37.78,105.00 
,30/07/2023,Chennai-AlandurBusDepot,35.67,54.87,52.75,29.38,2.68,0.93,38.18,66.00 
,31/07/2023,Chennai-AlandurBusDepot,35.51,54.64,63.38,27.07,3.23,1.24,38.6,79.00 
Aug/23,01/08/2023,Chennai-AlandurBusDepot,43.61,67.09,84.19,22.97,2.32,1.1,37.32,104.00 
,02/08/2023,Chennai-AlandurBusDepot,50.42,77.56,93.39,20.47,2.23,0.85,37.31,113.00 
,03/08/2023,Chennai-AlandurBusDepot,56.1,86.3,69,27.04,3.25,1.53,37.27,93.00 
,04/08/2023,Chennai-AlandurBusDepot,42.29,65.07,52.01,27.8,4.05,2.77,,109.00 
,05/08/2023,Chennai-AlandurBusDepot,43.85,67.45,47.9,23.02,3.36,1.54,37.91,75.00 
,06/08/2023,Chennai-AlandurBusDepot,43.43,66.82,21.7,26.95,3.66,1.54,31.61,75.00 
,07/08/2023,Chennai-AlandurBusDepot,43.15,66.32,25.44,25.49,4.05,1.91,31.37,95.00 
,08/08/2023,Chennai-AlandurBusDepot,45.05,69.3,24.93,15.08,4.56,1.55,30.69,76.00 
,09/08/2023,Chennai-AlandurBusDepot,54.2,83.39,31.57,10.66,3.22,2.39,31.67,105.00 
,10/08/2023,Chennai-AlandurBusDepot,41.78,64.27,40.13,8.72,3.83,1.78,28.47,88.00 
,11/08/2023,Chennai-AlandurBusDepot,43.93,67.59,37.1,9.51,3.4,1.44,29.82,73.00 
,12/08/2023,Chennai-AlandurBusDepot,40.82,62.8,40.27,13.76,3.42,2.35,28.78,104.00 
,13/08/2023,Chennai-AlandurBusDepot,49.68,76.43,47.59,5.34,3.14,1.73,29.38,85.00 
,14/08/2023,Chennai-AlandurBusDepot,29.78,45.77,33.42,7.48,4.42,1.74,28.9,86.00 
,15/08/2023,Chennai-AlandurBusDepot,40.23,61.9,26.63,14.26,3.26,2.12,28.58,101.00 
,16/08/2023,Chennai-AlandurBusDepot,47.76,73.48,28.91,15.83,3.22,2.03,29.29,79.00 
,17/08/2023,Chennai-AlandurBusDepot,42.27,65.03,28.34,15.05,3.44,2.21,28.57,102.00 
,18/08/2023,Chennai-AlandurBusDepot,35.87,55.18,44.46,10.55,2.78,3.69,29.71,121.00 
,19/08/2023,Chennai-AlandurBusDepot,51.54,79.35,40.78,12.2,3.73,1.75,28.89,86.00 
,20/08/2023,Chennai-AlandurBusDepot,38.58,59.36,43.66,13.11,5.39,0.8,29.34,64.00 
,21/08/2023,Chennai-AlandurBusDepot,29.54,81.67,39.16,16.74,4.97,2.09,15.76,82.00 
Sep/23,22/09/2023,Chennai-AlandurBusDepot,23.2,42.81,48.93,16.67,3.29,0.76,11.73,61.00 
,23/09/2023,Chennai-AlandurBusDepot,17.92,45.02,43.97,18.08,2.92,1.23,11.51,58.00 
,24/09/2023,Chennai-AlandurBusDepot,10.48,31.43,57.42,13.57,3.01,1.29,11.52,72.00 
,25/09/2023,Chennai-AlandurBusDepot,10.54,31.53,75.77,12.63,3.06,1.48,11.23,95.00 
,26/09/2023,Chennai-AlandurBusDepot,13.38,36.73,65.14,13.64,3.2,1.37,11.77,81.00 
,27/09/2023,Chennai-AlandurBusDepot,13.3,36.59,73.66,10.23,3.14,1.02,11.75,92.00 
,28/09/2023,Chennai-AlandurBusDepot,13.95,37.77,76.47,11.94,3.57,0.79,11.24,96.00 
,29/09/2023,Chennai-AlandurBusDepot,13.22,36.44,86.53,10.38,3.82,1.58,12.54,107.00 
,30/09/2023,Chennai-AlandurBusDepot,12.37,34.87,81.26,18.39,3.05,1.52,15.06,101.00 
Oct/23,01/10/2023,Chennai-AlandurBusDepot,9.25,29.17,83.14,21.55,2.82,1.17,11.01,103.00 
,02/10/2023,Chennai-AlandurBusDepot,10.59,31.62,61.79,27.04,2.91,1.11,11.78,77.00 
,03/10/2023,Chennai-AlandurBusDepot,14.38,38.55,78.49,26.4,2.77,1.4,12.19,98.00 
,04/10/2023,Chennai-AlandurBusDepot,15.97,41.45,72.01,15.94,3.9,0.8,12.15,90.00 
,05/10/2023,Chennai-AlandurBusDepot,12.79,35.64,70.66,12.75,4.69,0.81,12.27,88.00 
,06/10/2023,Chennai-AlandurBusDepot,14.7,39.14,86.92,13.87,4.42,1.06,12.16,107.00 
,07/10/2023,Chennai-AlandurBusDepot,17.63,44.5,53.95,16.49,4.87,1.05,10.42,67.00 
,08/10/2023,Chennai-AlandurBusDepot,6.25,23.69,63.06,16.43,4.41,1.15,10.9,79.00 
,09/10/2023,Chennai-AlandurBusDepot,5.24,21.83,53.14,13.88,4.3,0.99,11.4,66.00 
,10/10/2023,Chennai-AlandurBusDepot,7.79,26.51,70.04,20.37,3.53,1.55,11.11,87.00 
,11/10/2023,Chennai-AlandurBusDepot,9.71,30.02,75.96,20.16,2.57,0.86,12.6,95.00 
,12/10/2023,Chennai-AlandurBusDepot,6.87,24.82,81.25,20.83,2.74,0.94,13.18,101.00 
,13/10/2023,Chennai-AlandurBusDepot,10.8,32.01,75.94,16.71,2.77,1.49,13.05,95.00 
,14/10/2023,Chennai-AlandurBusDepot,10.92,32.22,103.87,10.78,2.6,1.7,11.83,124.00 
,15/10/2023,Chennai-AlandurBusDepot,12.43,34.92,79.28,12.96,2.69,2.17,12.56,102.00 
,16/10/2023,Chennai-AlandurBusDepot,11.19,32.71,100.86,9.28,3.75,2.77,11.11,121.00 
,17/10/2023,Chennai-AlandurBusDepot,12.15,34.45,100.79,6.46,4.27,2.07,12.33,121.00 
,18/10/2023,Chennai-AlandurBusDepot,16.98,43.32,104.36,7.59,4.16,3.3,13.17,124.00 
,19/10/2023,Chennai-AlandurBusDepot,20,48.84,81.51,7.98,4.15,4.17,13.45,127.00 
,20/10/2023,Chennai-AlandurBusDepot,12.99,36.01,102.9,4.92,4.76,2.31,13.02,123.00 
,21/10/2023,Chennai-AlandurBusDepot,16.4,42.17,98.99,8.54,5.12,1.81,14.06,119.00 
,22/10/2023,Chennai-AlandurBusDepot,14.35,38.5,74.02,7.84,4.29,1.02,13.33,92.00 
,23/10/2023,Chennai-AlandurBusDepot,13.2,36.39,87.22,9.04,4.17,1.14,14.18,107.00 
,24/10/2023,Chennai-AlandurBusDepot,17.22,43.75,111.05,8.65,4.25,1.39,14.87,131.00 
,25/10/2023,Chennai-AlandurBusDepot,14.16,38.15,87.88,7.92,4.01,1.54,14.79,108.00 
,26/10/2023,Chennai-AlandurBusDepot,14.36,38.51,75.62,8.31,3.58,0.87,14.41,94.00 
,27/10/2023,Chennai-AlandurBusDepot,14.23,38.28,88.01,8.04,3.59,0.59,11.9,108.00 
,28/10/2023,Chennai-AlandurBusDepot,9.93,30.41,103.98,10.03,3.88,0.76,11.57,124.00 
,29/10/2023,Chennai-AlandurBusDepot,13.99,37.83,100.53,11.77,3.77,0.71,11.75,121.00 
,30/10/2023,Chennai-AlandurBusDepot,9.63,29.86,87.85,7.86,3.61,1.13,12.82,108.00 
,31/10/2023,Chennai-AlandurBusDepot,10.42,31.32,108.67,5.62,3.52,0.99,11.85,129.00 
Nov/23,01/11/2023,Chennai-AlandurBusDepot,9.5,29.63,119.06,6.17,3.84,1.12,11.75,139.00 
,02/11/2023,Chennai-AlandurBusDepot,9.3,29.26,101.69,7.08,3.67,0.86,11.72,122.00 
,03/11/2023,Chennai-AlandurBusDepot,10.1,30.73,105.65,4.79,2.99,0.83,11.67,126.00 
,04/11/2023,Chennai-AlandurBusDepot,7.2,24.88,85.92,44.53,3.98,0.69,13.77,106.00 
,05/11/2023,Chennai-AlandurBusDepot,5.69,22.67,15.06,94.51,5.17,0.77,11.68,38.00 
,06/11/2023,Chennai-AlandurBusDepot,8.54,27.88,28.89,83.49,4.7,0.87,18.35,44.00 
,07/11/2023,Chennai-AlandurBusDepot,12.9,35.84,87.91,58.12,5.01,1.13,18.42,108.00 
,08/11/2023,Chennai-AlandurBusDepot,12.09,34.37,42.82,64.01,4.75,1.32,17.98,63.00 
,09/11/2023,Chennai-AlandurBusDepot,13.12,36.25,44.98,56.38,4.5,1.31,18.15,62.00 
,10/11/2023,Chennai-AlandurBusDepot,15.51,40.53,53.08,52.54,4.1,1.2,22.63,66.00 
,11/11/2023,Chennai-AlandurBusDepot,31.41,67.27,48.75,47.65,7.21,1.18,25.66,67.00 
,12/11/2023,Chennai-AlandurBusDepot,140.92,224.88,35.7,45.87,25.39,2.63,24.54,316.00 
,13/11/2023,Chennai-AlandurBusDepot,85.28,130.78,30.66,47.43,15.89,4.54,31.27,184.00 
,14/11/2023,Chennai-AlandurBusDepot,39.86,64.97,22.93,44.89,10.33,2.5,19.84,106.00 
,15/11/2023,Chennai-AlandurBusDepot,32.92,51.75,55.25,34.17,11.55,1.03,18.07,69.00 
,16/11/2023,Chennai-AlandurBusDepot,32.81,51.62,82.74,40.95,11.02,0.9,22.49,103.00 
,17/11/2023,Chennai-AlandurBusDepot,34.64,53.82,48.2,33.75,11.28,0.9,21.07,60.00 
,18/11/2023,Chennai-AlandurBusDepot,36.38,55.91,54.79,32.92,11.48,0.9,19.13,68.00 
,19/11/2023,Chennai-AlandurBusDepot,40.51,60.86,48.47,32.52,11.16,0.9,21.99,67.00 
,20/11/2023,Chennai-AlandurBusDepot,35.52,54.87,38.02,31.24,10.86,0.9,18.54,59.00 
,21/11/2023,Chennai-AlandurBusDepot,29.95,48.19,43.66,32.55,11.28,0.9,18.05,54.00 
,22/11/2023,Chennai-AlandurBusDepot,34.09,53.16,45.37,31.95,11.84,0.9,16.77,56.00 
,23/11/2023,Chennai-AlandurBusDepot,33.41,52.34,49.17,32.14,11.64,0.9,18.09,61.00 
,24/11/2023,Chennai-AlandurBusDepot,35.61,55,44.29,33.01,10.81,0.9,17.87,59.00 
,25/11/2023,Chennai-AlandurBusDepot,37.22,56.91,46.68,32.75,11.2,0.9,19.47,62.00 
,26/11/2023,Chennai-AlandurBusDepot,38.34,58.26,57.4,36.15,11.66,0.91,23.61,72.00 
,27/11/2023,Chennai-AlandurBusDepot,31.96,50.6,43.31,41.1,12.49,0.9,18.57,54.00 
,28/11/2023,Chennai-AlandurBusDepot,45.34,66.66,31.82,33.88,11.64,0.9,18.42,75.00 
,29/11/2023,Chennai-AlandurBusDepot,33.99,53.03,49.9,32.09,11.56,0.9,16.54,62.00 
,30/11/2023,Chennai-AlandurBusDepot,30.31,48.62,43.61,31.83,11.43,0.91,17.54,54.00 
Dec/23,01/12/2023,Chennai-AlandurBusDepot,30.7,49.1,55.25,34.06,11.26,0.9,19.18,69.00 
,02/12/2023,Chennai-AlandurBusDepot,31.23,49.73,42.48,32.28,11.17,0.91,18.76,53.00 
,03/12/2023,Chennai-AlandurBusDepot,28.25,46.15,27.72,30.53,10.94,0.9,18.98,47.00 
,04/12/2023,Chennai-AlandurBusDepot,30.3,48.61,19.71,30.23,12.77,0.9,20.85,49.00 
,05/12/2023,Chennai-AlandurBusDepot,29.42,47.55,39.27,33.78,11.15,0.9,17.36,49.00 
,06/12/2023,Chennai-AlandurBusDepot,34.53,53.68,42.08,34.64,12.44,0.9,17.53,57.00 
,12/12/2023,Chennai-AlandurBusDepot,59.31,83.42,19.99,40,13.02,1.36,19.48,99.00 
,13/12/2023,Chennai-AlandurBusDepot,54.57,77.89,20.02,39.98,9.29,2.53,24.21,106.00 
,14/12/2023,Chennai-AlandurBusDepot,54.8,78.01,20,40,10.9,1.05,25.12,91.00 
,15/12/2023,Chennai-AlandurBusDepot,62.09,86.75,20,40,11.2,7.45,17.43,168.00 
,16/12/2023,Chennai-AlandurBusDepot,45.43,66.7,25.22,32.08,10.54,2.6,23.68,107.00 
,17/12/2023,Chennai-AlandurBusDepot,38.78,58.8,30.87,12.2,10.44,1.52,29.38,74.00 
,18/12/2023,Chennai-AlandurBusDepot,35.4,54.72,33.33,23.91,10.48,1.56,34.74,76.00 
,19/12/2023,Chennai-AlandurBusDepot,42.91,63.73,40.25,34.6,10.55,1.1,33.67,71.00 
,20/12/2023,Chennai-AlandurBusDepot,48.22,70.1,43.97,34.29,10.19,0.99,29.3,80.00 
,21/12/2023,Chennai-AlandurBusDepot,44.95,66.18,55.15,37.88,10.36,2.71,30.16,109.00 
,22/12/2023,Chennai-AlandurBusDepot,46.85,68.47,52.27,37.18,10.55,0.65,26.22,78.00 
,23/12/2023,Chennai-AlandurBusDepot,43.15,64.03,48.09,35.44,10.72,3.3,26.54,116.00 
,24/12/2023,Chennai-AlandurBusDepot,35.2,54.49,36.37,32.34,10.15,2.81,30.24,110.00 
,25/12/2023,Chennai-AlandurBusDepot,37.79,57.59,32.66,27.4,9.9,2.46,22.65,106.00 
,26/12/2023,Chennai-AlandurBusDepot,36.76,56.36,42.04,28.33,10.07,1.65,20.27,81.00 
,27/12/2023,Chennai-AlandurBusDepot,41.19,61.68,40.03,27.99,9.61,1.02,21.86,68.00 
,28/12/2023,Chennai-AlandurBusDepot,37.36,57.08,38.03,25.91,9.81,1.05,20.75,62.00 
,29/12/2023,Chennai-AlandurBusDepot,35.55,54.91,33.47,24.4,9.53,1.72,20.93,85.00 
,30/12/2023,Chennai-AlandurBusDepot,40.02,60.27,52.88,29.42,9.98,1.53,22.85,74.00 
,31/12/2023,Chennai-AlandurBusDepot,38.54,58.5,61.24,32.07,9.52,1.67,25,82.00 
Jan/24,01/01/2024,Chennai-AlandurBusDepot,35.8,55.21,36.47,28.31,9.56,4.82,26.93,135.00 
,02/01/2024,Chennai-AlandurBusDepot,50.26,87.14,41.61,28.07,12.99,3.24,26,115.00 
,03/01/2024,Chennai-AlandurBusDepot,95.36,182.53,37.12,27.62,21.87,2.63,24.38,216.00 
,04/01/2024,Chennai-AlandurBusDepot,91.88,174.43,49.22,29.66,21.91,3.22,19.17,204.00 
,05/01/2024,Chennai-AlandurBusDepot,41.19,80.9,41.02,30.11,21.19,2.64,19.36,108.00 
,06/01/2024,Chennai-AlandurBusDepot,40.81,80.26,34.75,24.22,24.26,6.4,19.59,155.00 
,07/01/2024,Chennai-AlandurBusDepot,51.8,98.59,40.68,24.6,21.48,3,18.71,112.00 
,08/01/2024,Chennai-AlandurBusDepot,45.54,88.15,105.38,35.91,22.58,4.21,18.47,127.00 
,09/01/2024,Chennai-AlandurBusDepot,46.44,89.65,38.6,24.8,22.24,3.84,24.8,123.00 
,10/01/2024,Chennai-AlandurBusDepot,67.53,124.8,42.18,25.74,22.56,3.16,21.78,123.00 
,11/01/2024,Chennai-AlandurBusDepot,51.64,98.5,55.92,28.65,22.87,2.77,22.32,109.00 
,12/01/2024,Chennai-AlandurBusDepot,62.11,115.77,39.19,26.18,23.23,2.84,21.18,111.00 
,13/01/2024,Chennai-AlandurBusDepot,66.93,123.79,35.29,29.76,23.81,2.53,22.58,121.00 
,14/01/2024,Chennai-AlandurBusDepot,72.97,133.87,41.92,34,27.3,1.95,23.95,142.00 
,15/01/2024,Chennai-AlandurBusDepot,56.07,105.69,29.22,27.8,22.27,0.19,20.51,104.00 
,16/01/2024,Chennai-AlandurBusDepot,54.28,102.76,30.28,25.63,21.05,1.59,21.59,102.00 
,17/01/2024,Chennai-AlandurBusDepot,55.75,105.17,34.48,24.9,20.93,0.24,20.86,104.00 
,18/01/2024,Chennai-AlandurBusDepot,55.85,105.35,30.42,24.45,20.84,0.27,20.12,104.00 
,19/01/2024,Chennai-AlandurBusDepot,51.1,97.42,39.36,26.3,20.89,2.53,19.33,106.00 
,20/01/2024,Chennai-AlandurBusDepot,52.65,100.01,28.26,24.13,21.02,0.73,19.66,88.00 
,21/01/2024,Chennai-AlandurBusDepot,51.43,97.97,29.81,24.92,20.86,2.47,18.95,106.00 
,22/01/2024,Chennai-AlandurBusDepot,81.7,148.42,44.36,33.32,16.66,1.52,16.97,172.00 
,23/01/2024,Chennai-AlandurBusDepot,161.91,282.45,40.73,49.64,2.23,1.25,3.08,332.00 
,24/01/2024,Chennai-AlandurBusDepot,167.13,290.8,34.44,47.8,1.15,1.25,3,336.00 
,25/01/2024,Chennai-AlandurBusDepot,170.9,297.09,23.17,40.12,1,1.25,2.23,339.00 
,26/01/2024,Chennai-AlandurBusDepot,163.19,284.23,26.77,40.11,0.87,1.25,2.43,333.00 
,27/01/2024,Chennai-AlandurBusDepot,133.68,235.3,26.27,35.51,0.76,1.25,2.81,311.00 
,28/01/2024,Chennai-AlandurBusDepot,117.01,207.27,19.89,30.82,0.52,1.25,1.96,290.00 
,29/01/2024,Chennai-AlandurBusDepot,153.87,268.7,40.26,37.18,0.93,1.25,3.32,326.00 
,30/01/2024,Chennai-AlandurBusDepot,155.59,271.56,31.08,34.95,0.71,1.25,3.71,328.00 
,31/01/2024,Chennai-AlandurBusDepot,126.07,222.36,22.83,30.98,0.58,1.25,3.78,305.00 
Feb/24,01/02/2024,Chennai-AlandurBusDepot,76.17,139.22,13.05,25.71,0.54,1.25,3.4,153.00 
,02/02/2024,Chennai-AlandurBusDepot,86.01,155.6,14.06,27.56,0.53,1.25,3.85,186.00 
,03/02/2024,Chennai-AlandurBusDepot,95.65,171.68,16.16,29.41,0.5,1.25,3.62,217.00 
,04/02/2024,Chennai-AlandurBusDepot,96.54,173.15,22.01,32.51,0.68,1.25,4.1,220.00 
,05/02/2024,Chennai-AlandurBusDepot,102.5,188.05,21.01,32.4,0.72,1.25,4.04,240.00 
,06/02/2024,Chennai-AlandurBusDepot,71.98,156.21,24.97,33.9,3.13,1.25,4.24,138.00 
,07/02/2024,Chennai-AlandurBusDepot,88.4,189.04,31.46,38.88,3.04,1.25,4.28,195.00 
,08/02/2024,Chennai-AlandurBusDepot,75.65,163.55,21.17,31.85,3.54,1.25,3.89,151.00 
,09/02/2024,Chennai-AlandurBusDepot,78.9,170.05,29.58,37.98,3.3,1.25,3.56,162.00 
,10/02/2024,Chennai-AlandurBusDepot,80.67,173.59,24.67,34.64,2.31,1.25,4.52,168.00 
,11/02/2024,Chennai-AlandurBusDepot,69.21,150.67,18.88,30.83,2.66,1.25,7.85,134.00 
,12/02/2024,Chennai-AlandurBusDepot,64.09,140.42,25.47,33.44,3.31,1.25,6.45,127.00 
,13/02/2024,Chennai-AlandurBusDepot,58.67,129.59,24.23,29.38,3.45,1.25,5.48,120.00 
,14/02/2024,Chennai-AlandurBusDepot,53.12,118.38,22.89,28.75,3.2,1.25,6.37,113.00 
,15/02/2024,Chennai-AlandurBusDepot,68.42,149.08,22.1,29.72,3.45,1.25,5.96,133.00 
,16/02/2024,Chennai-AlandurBusDepot,70.83,153.91,30.52,32.83,3.02,1.25,5.37,136.00 
,17/02/2024,Chennai-AlandurBusDepot,62.92,138.09,25.62,30.85,3.66,1.25,4.04,126.00 
,18/02/2024,Chennai-AlandurBusDepot,64.56,141.36,18.28,29.64,3.34,1.25,6.57,128.00 
,19/02/2024,Chennai-AlandurBusDepot,67.44,147.12,19.37,30.29,3.06,1.25,4.15,132.00 
,20/02/2024,Chennai-AlandurBusDepot,71.99,156.32,16.35,30.66,3.43,1.25,4.66,139.00 
,21/02/2024,Chennai-AlandurBusDepot,73.13,158.5,21.47,33.16,3.34,1.25,4.06,142.00 
,22/02/2024,Chennai-AlandurBusDepot,61.97,136.2,15.97,30.05,2.44,1.25,3.77,124.00 
,23/02/2024,Chennai-AlandurBusDepot,58.13,128.52,15.62,30.29,3.4,1.25,4.75,119.00 
,24/02/2024,Chennai-AlandurBusDepot,55.21,122.66,19.25,34.22,2.38,1.25,4.47,115.00 
,25/02/2024,Chennai-AlandurBusDepot,48.67,109.59,17.64,33.47,2.31,1.25,4.22,107.00 
,26/02/2024,Chennai-AlandurBusDepot,39.22,90.69,16.63,33.44,5.55,1.25,4.9,91.00 
,27/02/2024,Chennai-AlandurBusDepot,21.96,56.16,28.26,35.24,9.11,1.25,4.72,59.00 
,28/02/2024,Chennai-AlandurBusDepot,21.78,55.77,16.32,28.81,7.34,1.25,4.34,59.00 
,29/02/2024,Chennai-AlandurBusDepot,24.84,61.93,21.16,31.93,7.68,1.25,4.2,62.00 
Mar/24,01/03/2024,Chennai-AlandurBusDepot,58.11,128.47,18.36,39.36,7.58,1.24,4.37,119.00 
,02/03/2024,Chennai-AlandurBusDepot,85.49,162.73,15.34,34.6,13.59,1.13,8.95,185.00 
,03/03/2024,Chennai-AlandurBusDepot,66.17,110.29,12.47,18.35,3.88,1.63,5.42,119.00 
,04/03/2024,Chennai-AlandurBusDepot,52.04,86.73,14.32,20.39,6.92,1.61,5.67,87.00 
,05/03/2024,Chennai-AlandurBusDepot,36.29,60.49,16.07,26.88,5.97,1.68,6.06,83.00 
,06/03/2024,Chennai-AlandurBusDepot,27.86,46.43,20.16,35.32,5.47,1.82,5.29,90.00 
,07/03/2024,Chennai-AlandurBusDepot,28.9,48.17,20.72,47.78,5.96,2.02,5.42,48.00 
,08/03/2024,Chennai-AlandurBusDepot,26.7,44.5,13.12,51.3,5.78,1.68,5.3,83.00 
,09/03/2024,Chennai-AlandurBusDepot,23,38.32,14.12,47.3,4.46,1.68,6.13,83.00 
,10/03/2024,Chennai-AlandurBusDepot,25.01,41.69,16.91,47.81,3.93,1.83,5.85,91.00 
