Month/ year,Timestamp,Location,PM2.5,PM10,NO2,NH3,SO2,CO,O3,AQI,,
,06/08/2022,Lucknow - Lalbagh,32.76,79.19,12.57,42.83,6.32,1.28,20.93,79.00 ,,
,07/08/2022,Lucknow - Lalbagh,17.54,41.09,4.61,38.52,7.5,1.1,20.98,51.00 ,,
,08/08/2022,Lucknow - Lalbagh,17.35,36.41,5.98,29.34,12.6,1.17,22.28,55.00 ,,
,09/08/2022,Lucknow - Lalbagh,16.13,38.38,3.89,26.29,7.56,1.05,25.99,38.00 ,,
,10/08/2022,Lucknow - Lalbagh,14.41,48.61,8.2,26.56,7.58,1.06,23.69,49.00 ,,
,11/08/2022,Lucknow - Lalbagh,14.57,43.39,9.7,22.91,7.84,1.06,22.14,43.00 ,,
,12/08/2022,Lucknow - Lalbagh,15.33,34.08,10.99,25.53,9.42,0.87,26.42,44.00 ,,
,13/08/2022,Lucknow - Lalbagh,26.91,58.58,14.51,27.12,6.3,1.13,26.37,59.00 ,,
,14/08/2022,Lucknow - Lalbagh,21.8,41.7,11.67,27.04,7.23,1.24,23.82,59.00 ,,
,15/08/2022,Lucknow - Lalbagh,10.6,29.64,8.92,23.97,19.04,1.17,22.73,55.00 ,,
,16/08/2022,Lucknow - Lalbagh,12.51,41.08,11.51,25.38,4.48,1.23,17.88,58.00 ,,
,17/08/2022,Lucknow - Lalbagh,18.46,50.56,11.18,34.77,2.85,1.34,21,64.00 ,,
,18/08/2022,Lucknow - Lalbagh,17.37,52.38,7.53,41.54,4.16,1.16,21.43,54.00 ,,
,19/08/2022,Lucknow - Lalbagh,23.17,56.39,6.93,43.64,7.62,1.41,22.36,68.00 ,,
,20/08/2022,Lucknow - Lalbagh,8.42,22.09,6.87,37.31,9.73,1.3,20.94,62.00 ,,
,21/08/2022,Lucknow - Lalbagh,13.77,35.79,4.52,31.55,10.14,1.06,20.13,36.00 ,,
,22/08/2022,Lucknow - Lalbagh,25.31,52.62,10.47,32.5,10.48,1.07,18.81,53.00 ,,
,23/08/2022,Lucknow - Lalbagh,18.51,43.37,27.35,36.51,10.26,1.3,12.56,62.00 ,,
,24/08/2022,Lucknow - Lalbagh,16.54,41.05,32.02,31.54,11.42,1.63,13.96,80.00 ,,
,25/08/2022,Lucknow - Lalbagh,23.14,52.98,33.46,35.35,9.67,1.73,16.49,85.00 ,,
,26/08/2022,Lucknow - Lalbagh,33.28,65.23,34.94,27.74,9.55,1.94,14.65,97.00 ,,
,27/08/2022,Lucknow - Lalbagh,39.68,82.06,36.85,38.26,12.64,1.78,16.03,88.00 ,,
,28/08/2022,Lucknow - Lalbagh,41.93,91.56,28.54,60.12,10.08,1.61,16.06,92.00 ,,
,29/08/2022,Lucknow - Lalbagh,23.8,45.18,37.02,41.65,16.67,1.66,15.99,81.00 ,,
,30/08/2022,Lucknow - Lalbagh,31.75,63.63,38.64,45.13,17.34,2.28,19.05,103.00 ,,
,31/08/2022,Lucknow - Lalbagh,44.91,93.05,49.15,45.96,10.92,1.91,15.09,95.00 ,,
Sep/22,01/09/2022,Lucknow - Lalbagh,34.1,72.13,45.32,45.56,16.11,1.82,15.22,90.00 ,,
,02/09/2022,Lucknow - Lalbagh,21.65,53.56,38.48,38.94,20.07,1.71,18.05,84.00 ,,
,03/09/2022,Lucknow - Lalbagh,31.84,80.53,42.75,39.69,21.97,1.95,17.85,97.00 ,,
,04/09/2022,Lucknow - Lalbagh,28.36,75.13,39.2,35.89,28.1,1.51,18.39,75.00 ,,
,05/09/2022,Lucknow - Lalbagh,36.24,88.48,49.03,45.23,8.5,1.4,14.38,88.00 ,,
,06/09/2022,Lucknow - Lalbagh,33.41,82.98,52.1,42.23,8.25,1.03,19.5,83.00 ,,
,07/09/2022,Lucknow - Lalbagh,45.16,104.16,53.99,44.58,8.6,1,20.8,103.00 ,,
,08/09/2022,Lucknow - Lalbagh,41.2,85.64,40.62,53.45,10.19,0.83,22.03,86.00 ,,
,09/09/2022,Lucknow - Lalbagh,33.33,60.53,38.24,94.53,12.24,0.64,22.97,61.00 ,,
,10/09/2022,Lucknow - Lalbagh,27.4,53.6,33.42,68.26,6.16,0.52,17.84,54.00 ,,
,11/09/2022,Lucknow - Lalbagh,31.28,63.38,32.45,32.62,5.02,0.72,20.07,63.00 ,,
,12/09/2022,Lucknow - Lalbagh,18.53,42.68,29.07,31.08,5.56,0.68,20.49,43.00 ,,
,13/09/2022,Lucknow - Lalbagh,9.91,27.67,27.32,17.32,8.66,0.81,13.43,40.00 ,,
,14/09/2022,Lucknow - Lalbagh,9.97,21.94,25.29,27.78,22.05,1.37,13.4,66.00 ,,
,15/09/2022,Lucknow - Lalbagh,9.65,19.61,25.4,30.49,17.93,1.37,15.64,66.00 ,,
,16/09/2022,Lucknow - Lalbagh,10.12,20.5,26.64,28.99,12.51,1.68,17.23,83.00 ,,
,17/09/2022,Lucknow - Lalbagh,14.53,35.13,27.76,36.49,10.59,1.62,13.29,79.00 ,,
,18/09/2022,Lucknow - Lalbagh,21.22,46.27,33.37,34.08,9.06,1.44,19.46,70.00 ,,
,19/09/2022,Lucknow - Lalbagh,31.52,65.25,33.71,37.7,9.17,1.71,20.7,84.00 ,,
,20/09/2022,Lucknow - Lalbagh,21.09,41.66,29.4,37.26,9.73,1.82,21.68,90.00 ,,
,21/09/2022,Lucknow - Lalbagh,19.47,38.18,31.34,31.31,7.94,1.9,15.09,95.00 ,,
,22/09/2022,Lucknow - Lalbagh,28.63,55.57,28.64,23.33,8.96,1.42,23.4,68.00 ,,
,23/09/2022,Lucknow - Lalbagh,26.77,52.74,29.1,22.87,7.28,1.51,25.68,73.00 ,,
,24/09/2022,Lucknow - Lalbagh,26.6,55.96,26.84,22.68,9.59,1.72,21.91,85.00 ,,
,25/09/2022,Lucknow - Lalbagh,28.07,51.4,28.54,20.87,7.57,1.47,18.88,71.00 ,,
,26/09/2022,Lucknow - Lalbagh,29.17,64.07,35.49,24.97,9.19,1.91,21.87,95.00 ,,
,27/09/2022,Lucknow - Lalbagh,35.45,74.13,29.83,29.53,6.62,1.76,24.7,87.00 ,,
,28/09/2022,Lucknow - Lalbagh,42.57,97.96,34.63,30.22,6.18,1.73,25.64,98.00 ,,
,29/09/2022,Lucknow - Lalbagh,69.88,139.38,52.12,45.5,6.49,1.88,28.81,131.00 ,,
,30/09/2022,Lucknow - Lalbagh,63.14,128.47,51.34,52.13,6.87,1.8,30.03,119.00 ,,
Oct/22,01/10/2022,Lucknow - Lalbagh,71.63,142.66,62.35,64.28,5.57,1.67,21.8,137.00 ,,
,02/10/2022,Lucknow - Lalbagh,78.82,148.2,51.76,60.37,6.21,1.26,26.06,162.00 ,,
,03/10/2022,Lucknow - Lalbagh,81.94,176.61,57.23,60.62,5.44,1.77,26.75,172.00 ,,
,04/10/2022,Lucknow - Lalbagh,26.86,83.42,31.7,46.28,9.46,1.28,18.51,83.00 ,,
,05/10/2022,Lucknow - Lalbagh,9.05,20.37,18.43,29.56,15.42,0.83,15.84,42.00 ,,
,06/10/2022,Lucknow - Lalbagh,5.89,13.75,11.75,22.78,10.98,1.08,17.82,18.00 ,,
,07/10/2022,Lucknow - Lalbagh,15.26,29.4,12.44,20.35,9.7,1.61,13.88,79.00 ,,
,08/10/2022,Lucknow - Lalbagh,11.9,23.69,14.2,21.03,9.15,1.23,13.44,58.00 ,,
,09/10/2022,Lucknow - Lalbagh,14.22,23.5,8.19,20.32,26.38,0.97,20.09,48.00 ,,
,10/10/2022,Lucknow - Lalbagh,6.58,11.57,12.74,26.09,9.2,1.03,16.54,17.00 ,,
,11/10/2022,Lucknow - Lalbagh,13.15,28.85,15.95,23.43,7.72,1.19,18.62,56.00 ,,
,12/10/2022,Lucknow - Lalbagh,24.78,57.05,17.82,30.54,12.72,1.87,20.03,93.00 ,,
,13/10/2022,Lucknow - Lalbagh,50.83,106.41,21.16,40.56,7.18,1.8,20.77,105.00 ,,
,14/10/2022,Lucknow - Lalbagh,53.31,130.15,31.45,47.89,7.97,1.64,27.07,120.00 ,,
,15/10/2022,Lucknow - Lalbagh,62.99,146.65,46.01,64.27,6.34,1.72,21.47,131.00 ,,
,16/10/2022,Lucknow - Lalbagh,60.82,129.09,36.17,59.78,6.86,1.26,25,120.00 ,,
,17/10/2022,Lucknow - Lalbagh,57.4,146.47,53.76,67.89,7.92,1.13,54.24,131.00 ,,
,18/10/2022,Lucknow - Lalbagh,89.01,192.55,51.67,58.39,12.78,1.51,50.83,197.00 ,,
,19/10/2022,Lucknow - Lalbagh,86.9,211.15,64.23,57.94,7.42,1.67,53.69,189.00 ,,
,20/10/2022,Lucknow - Lalbagh,73.81,213.79,76.88,66.6,7.64,1.66,56.56,176.00 ,,
,21/10/2022,Lucknow - Lalbagh,81.13,200.15,69.24,59.65,8.6,1.43,60.71,170.00 ,,
,22/10/2022,Lucknow - Lalbagh,101.05,220.05,70.34,58.62,8.3,1.65,65.33,235.00 ,,
,23/10/2022,Lucknow - Lalbagh,66.75,176.36,54.05,47.16,7.19,1.29,59.16,151.00 ,,
,24/10/2022,Lucknow - Lalbagh,94.41,241.87,44.92,42.19,10.58,1.17,55,213.00 ,,
,25/10/2022,Lucknow - Lalbagh,135.94,270.58,41.75,36.75,10.73,1.5,38.83,312.00 ,,
,26/10/2022,Lucknow - Lalbagh,133.11,309.85,56.23,58.85,10.83,2.43,39.64,310.00 ,,
,27/10/2022,Lucknow - Lalbagh,146.89,296.44,79.5,63.68,9.49,1.92,31.29,321.00 ,,
,28/10/2022,Lucknow - Lalbagh,113.97,231.9,70.55,60.03,7.83,1.78,33.4,279.00 ,,
,29/10/2022,Lucknow - Lalbagh,135.66,257.33,69.3,57.36,13.26,1.9,34.69,312.00 ,,
,30/10/2022,Lucknow - Lalbagh,129.43,264.77,57.03,60.88,11.36,2.52,29.78,307.00 ,,
,31/10/2022,Lucknow - Lalbagh,135.44,288.68,79.56,101.3,11.73,3.34,14.61,312.00 ,,
Nov/22,01/11/2022,Lucknow - Lalbagh,105.05,293.58,72.26,95.67,14.86,3.35,23.07,249.00 ,,
,02/11/2022,Lucknow - Lalbagh,105.79,263.27,75.15,91.45,15.93,2.18,30.4,251.00 ,,
,03/11/2022,Lucknow - Lalbagh,167.74,323.59,64.88,83,14.98,2.62,43.48,337.00 ,,
,04/11/2022,Lucknow - Lalbagh,198.09,358.74,60.3,87.14,11.37,2.56,41.57,360.00 ,,
,05/11/2022,Lucknow - Lalbagh,115.98,251.35,50.13,69.46,17.89,2.07,48.3,286.00 ,,
,06/11/2022,Lucknow - Lalbagh,99.16,250.24,51.55,64.65,5.05,1.93,47.76,229.00 ,,
,07/11/2022,Lucknow - Lalbagh,84.96,200.51,59.6,66.28,6.21,1.66,42.71,183.00 ,,
,08/11/2022,Lucknow - Lalbagh,84.52,231.04,57.33,65.55,6.54,2.29,43.65,187.00 ,,
,09/11/2022,Lucknow - Lalbagh,95.39,232.38,60.8,70.28,8.09,2.33,36.84,216.00 ,,
,10/11/2022,Lucknow - Lalbagh,133.49,247.09,45.04,67.89,9.43,2.37,36.58,311.00 ,,
,11/11/2022,Lucknow - Lalbagh,153.15,276.39,39.53,55.84,10.41,1.69,29.35,326.00 ,,
,12/11/2022,Lucknow - Lalbagh,109.55,257.21,41.65,55.29,12.34,1.65,28.01,264.00 ,,
,13/11/2022,Lucknow - Lalbagh,87.6,221.22,34.73,55.52,8.81,1.32,30.79,192.00 ,,
,14/11/2022,Lucknow - Lalbagh,121,281.5,53.82,67.55,9.37,1.85,33.44,301.00 ,,
,15/11/2022,Lucknow - Lalbagh,90.39,236.79,46.37,73.27,12.72,1.64,22.76,191.00 ,,
,16/11/2022,Lucknow - Lalbagh,67.01,206.73,40.77,64.47,11.94,1.61,29.75,171.00 ,,
,17/11/2022,Lucknow - Lalbagh,93.11,194,31.59,52.89,8.05,1.39,28.63,208.00 ,,
,18/11/2022,Lucknow - Lalbagh,94.07,225.25,47.2,62.73,13.48,1.54,24.59,211.00 ,,
,19/11/2022,Lucknow - Lalbagh,81.15,230.25,57.67,84.49,6.21,2.07,26.87,187.00 ,,
,20/11/2022,Lucknow - Lalbagh,64.96,213.93,45.54,63.63,8.73,1.5,32.26,176.00 ,,
,21/11/2022,Lucknow - Lalbagh,83.13,202.24,48.71,66.65,7.26,1.87,26,177.00 ,,
,22/11/2022,Lucknow - Lalbagh,92.26,211.19,52.88,63.46,12.46,1.92,33.21,205.00 ,,
,23/11/2022,Lucknow - Lalbagh,104.32,204.38,61.22,62.35,10.27,1.94,33.53,246.00 ,,
,24/11/2022,Lucknow - Lalbagh,113.5,241.24,71.19,68.18,14.21,1.9,27.93,278.00 ,,
,25/11/2022,Lucknow - Lalbagh,134.31,260.4,74.58,73.11,10.39,2.63,29.24,311.00 ,,
,26/11/2022,Lucknow - Lalbagh,134.38,265.75,66.64,76.17,9.96,2.26,25.14,311.00 ,,
,27/11/2022,Lucknow - Lalbagh,146.11,267.58,61.39,86.84,10.02,2.66,25.41,320.00 ,,
,28/11/2022,Lucknow - Lalbagh,167.66,291.73,76.47,108.16,8.83,3.19,22.55,337.00 ,,
,29/11/2022,Lucknow - Lalbagh,180.09,301.49,75.44,103.67,9.92,3.2,27.08,346.00 ,,
,30/11/2022,Lucknow - Lalbagh,161.34,281.46,71.09,81.73,8.24,2.55,24.22,332.00 ,,
Dec/22,01/12/2022,Lucknow - Lalbagh,140.92,261.92,72.37,94.06,7.09,3.09,24.31,316.00 ,,
,02/12/2022,Lucknow - Lalbagh,141.37,275.75,78.47,105.06,8.34,2.53,20.98,317.00 ,,
,03/12/2022,Lucknow - Lalbagh,112.02,230.39,61.11,88.65,6.98,2.11,30.46,273.00 ,,
,04/12/2022,Lucknow - Lalbagh,111.53,276.43,55.5,80.28,8.19,2.33,32.98,271.00 ,,
,05/12/2022,Lucknow - Lalbagh,105.82,293.61,65.34,86.14,7.31,2.4,29.97,252.00 ,,
,06/12/2022,Lucknow - Lalbagh,87.63,269.63,61.86,88.97,8.34,2.29,28.16,220.00 ,,
,07/12/2022,Lucknow - Lalbagh,77.66,244.71,63.4,88.44,10.09,1.91,24.6,196.00 ,,
,08/12/2022,Lucknow - Lalbagh,100.7,261.73,66.86,86.99,21.87,2.15,23.99,234.00 ,,
,09/12/2022,Lucknow - Lalbagh,141.11,285.79,65.97,100.98,9.86,2.69,25.41,316.00 ,,
,10/12/2022,Lucknow - Lalbagh,159.55,277.84,71.84,98.81,8.27,1.95,19.35,331.00 ,,
,11/12/2022,Lucknow - Lalbagh,159.17,284.15,65.94,98.32,8.12,1.69,24.04,330.00 ,,
,12/12/2022,Lucknow - Lalbagh,103.96,210.24,45.91,94.49,16.64,2.04,19.8,245.00 ,,
,13/12/2022,Lucknow - Lalbagh,83.5,179.22,37.98,84.87,9.64,1.94,27.82,178.00 ,,
,14/12/2022,Lucknow - Lalbagh,65.88,165.66,30.71,71.34,9.74,1.87,23.65,144.00 ,,
,15/12/2022,Lucknow - Lalbagh,76.05,167.58,36.29,72.95,19.74,1.53,27.49,152.00 ,,
,16/12/2022,Lucknow - Lalbagh,107.21,213.73,46.65,82.59,10.19,1.73,26.11,256.00 ,,
,17/12/2022,Lucknow - Lalbagh,136,257.72,55.05,90.63,9.14,2.23,25.03,313.00 ,,
,18/12/2022,Lucknow - Lalbagh,199.2,352.61,61,103.5,8.13,2.46,19.41,361.00 ,,
,19/12/2022,Lucknow - Lalbagh,183.85,315.88,53.08,99.6,5.79,2.31,17.66,349.00 ,,
,20/12/2022,Lucknow - Lalbagh,159.78,285.86,42.45,95.9,6.86,2.92,13.01,331.00 ,,
,21/12/2022,Lucknow - Lalbagh,148.92,275.37,49,88.3,6.71,2.54,19.44,322.00 ,,
,22/12/2022,Lucknow - Lalbagh,108.87,216.63,41.44,79.96,8.2,2.49,13.8,262.00 ,,
,23/12/2022,Lucknow - Lalbagh,130.11,251.13,53.59,100.04,17.83,2.85,17.12,308.00 ,,
,24/12/2022,Lucknow - Lalbagh,115.58,208.97,45.1,89.72,12.33,2.19,16.09,285.00 ,,
,25/12/2022,Lucknow - Lalbagh,112.76,210.43,33.22,70.46,12.78,2.36,18.74,275.00 ,,
,26/12/2022,Lucknow - Lalbagh,144.53,247.68,38.28,76.15,7.99,2.13,15.42,319.00 ,,
,27/12/2022,Lucknow - Lalbagh,129.96,246.29,34.77,74.14,10.37,2.22,13.3,308.00 ,,
,28/12/2022,Lucknow - Lalbagh,136.96,254.29,35.83,75.43,7.95,2.05,17,313.00 ,,
,29/12/2022,Lucknow - Lalbagh,200.29,343.72,46.48,80.19,16.85,2.51,13.72,362.00 ,,
,30/12/2022,Lucknow - Lalbagh,187.34,362.22,55.8,93.27,8.86,2.67,10.61,352.00 ,,
,31/12/2022,Lucknow - Lalbagh,206.81,351.68,33.69,98.46,5.87,2.19,10.19,367.00 ,,23
Jan/23,01/01/2023,Lucknow - Lalbagh,169.49,284.41,16.72,76.04,7.92,1.52,15.35,338.00 ,,
,02/01/2023,Lucknow - Lalbagh,127.22,241.66,23.12,72.75,7.29,1.85,12.3,306.00 ,,
,03/01/2023,Lucknow - Lalbagh,143.2,260.74,23.37,78.75,8.38,2.1,6.43,318.00 ,,
,04/01/2023,Lucknow - Lalbagh,116.87,207.52,16.69,63.53,9.94,2.02,10.33,289.00 ,,
,05/01/2023,Lucknow - Lalbagh,149.93,286.96,33.4,82.43,10.11,2.3,12.69,323.00 ,,
,06/01/2023,Lucknow - Lalbagh,167.61,297.3,31.93,78.87,8.01,1.93,9.28,337.00 ,,
,07/01/2023,Lucknow - Lalbagh,185.56,345.94,44.17,92.85,7.39,2.66,10.07,351.00 ,,
,08/01/2023,Lucknow - Lalbagh,195.41,392.77,58.02,99.29,7.27,3.02,9.72,358.00 ,,
,09/01/2023,Lucknow - Lalbagh,204.98,348.51,49.57,99.87,8.24,3.17,6.44,365.00 ,,
,10/01/2023,Lucknow - Lalbagh,188.78,375.04,33.6,123.41,13.42,3.34,7.8,353.00 ,,
,11/01/2023,Lucknow - Lalbagh,180.04,308.94,32.42,103.86,9.98,2.89,9.14,346.00 ,,
,12/01/2023,Lucknow - Lalbagh,160.44,321.23,43.48,111.21,6.77,2.85,9.39,331.00 ,,
,13/01/2023,Lucknow - Lalbagh,202.62,409.55,40.21,135.5,8.08,3.66,9.88,374.00 ,,
,14/01/2023,Lucknow - Lalbagh,208.79,337.08,23.21,115.62,9.75,2.39,12.74,368.00 ,,
,15/01/2023,Lucknow - Lalbagh,121.55,235.83,24.19,77.07,9.19,1.55,14.64,301.00 ,,
,16/01/2023,Lucknow - Lalbagh,116.32,235.53,32.74,75.51,14.45,2.14,15.55,287.00 ,,
,17/01/2023,Lucknow - Lalbagh,148.77,281.64,38.52,83.4,10.55,1.85,14.92,322.00 ,,
,18/01/2023,Lucknow - Lalbagh,163.03,351.6,51.53,96.67,16.44,2.57,9.45,333.00 ,,
,19/01/2023,Lucknow - Lalbagh,196.32,411.35,63.58,102.71,12.25,3.28,12.28,377.00 ,,
,20/01/2023,Lucknow - Lalbagh,197.93,368.43,54.34,106.65,11.92,2.93,8.15,360.00 ,,
,21/01/2023,Lucknow - Lalbagh,196.22,359.34,46.49,112.59,19.55,3.03,8.8,359.00 ,,
,22/01/2023,Lucknow - Lalbagh,133.92,242.06,40.23,111.86,8.94,2.07,8.91,311.00 ,,
,23/01/2023,Lucknow - Lalbagh,126.27,270.53,44.31,131.9,12.08,2.86,10.33,305.00 ,,
,24/01/2023,Lucknow - Lalbagh,103.46,220.35,34.08,102.94,19.29,1.27,13.12,244.00 ,,
,25/01/2023,Lucknow - Lalbagh,98.62,191.78,25.23,85.23,18.09,1.71,10.1,227.00 ,,
,26/01/2023,Lucknow - Lalbagh,46.71,97.26,13.17,40.24,25.44,1.35,12.1,97.00 ,,
,27/01/2023,Lucknow - Lalbagh,80.24,165.23,17.84,50.47,21.07,1.06,9.03,167.00 ,,
,28/01/2023,Lucknow - Lalbagh,102.56,228.72,37.82,56.98,21.85,1.63,13.46,240.00 ,,
,29/01/2023,Lucknow - Lalbagh,127.9,245.67,44.03,65.98,14.29,1.76,7.84,306.00 ,,
,30/01/2023,Lucknow - Lalbagh,98.39,208.13,36.46,60.56,16.83,1.69,10.55,226.00 ,,
,31/01/2023,Lucknow - Lalbagh,69.21,128.38,20.91,46.29,13.06,1.42,14.75,129.00 ,,
Feb/23,01/02/2023,Lucknow - Lalbagh,71.94,140.47,22.46,46.56,16.92,1.23,15.18,138.00 ,,
,02/02/2023,Lucknow - Lalbagh,99.43,232.66,40.85,51.28,10.88,1.3,23.21,230.00 ,,
,03/02/2023,Lucknow - Lalbagh,110.69,203.23,38.26,38.46,33.11,1.8,16.82,268.00 ,,
,04/02/2023,Lucknow - Lalbagh,89.73,195.1,39.16,48.96,26.35,1.52,15.08,199.00 ,,
,05/02/2023,Lucknow - Lalbagh,99.87,202.37,43.31,52.61,14.76,1.51,14.57,231.00 ,,
,06/02/2023,Lucknow - Lalbagh,101.65,214.77,56.35,57.48,31.03,1.95,11.78,237.00 ,,
,07/02/2023,Lucknow - Lalbagh,109.23,223.83,47.65,66.36,17.46,2.15,12.41,263.00 ,,
,08/02/2023,Lucknow - Lalbagh,62.42,141.84,17.53,42.77,7.98,1.36,15.14,128.00 ,,
,09/02/2023,Lucknow - Lalbagh,76.67,176.53,28.78,49.04,12.21,1.66,15.18,154.00 ,,
,10/02/2023,Lucknow - Lalbagh,101.08,217.08,42.92,63.27,6.61,1.7,12.64,235.00 ,,
,11/02/2023,Lucknow - Lalbagh,83.59,179.48,22.59,45.81,13.87,2.06,15.89,178.00 ,,
,12/02/2023,Lucknow - Lalbagh,68.5,178.18,9.4,35.44,10.95,1.67,14.7,152.00 ,,
,13/02/2023,Lucknow - Lalbagh,56.51,155.33,18.96,36.2,18.32,1.87,12.46,137.00 ,,
,14/02/2023,Lucknow - Lalbagh,65.08,157.33,23.41,41.01,13.81,1.98,11.87,138.00 ,,
,15/02/2023,Lucknow - Lalbagh,107.58,251.62,53.34,75.5,12.42,2.73,13.07,258.00 ,,
,16/02/2023,Lucknow - Lalbagh,149.23,303.86,69.8,113.02,9.78,3.98,10.17,323.00 ,,
,17/02/2023,Lucknow - Lalbagh,137.08,285.88,61.75,95.96,11.99,3.5,11.59,313.00 ,,
,18/02/2023,Lucknow - Lalbagh,146.72,312.88,58.56,134,10.32,4.01,12.63,321.00 ,,
,19/02/2023,Lucknow - Lalbagh,120.94,237.3,50.68,99.79,8.33,2.75,12.29,192.00 ,,
,20/02/2023,Lucknow - Lalbagh,119.69,260.85,65.7,115.37,12.91,2.91,11.74,299.00 ,,
,21/02/2023,Lucknow - Lalbagh,84.22,212.21,55.7,106.15,7.84,2.32,10.45,180.00 ,,
,22/02/2023,Lucknow - Lalbagh,94.73,209.9,36.8,84.52,11.06,1.95,14.33,214.00 ,,
,23/02/2023,Lucknow - Lalbagh,63.92,159.6,17.93,68.97,10.65,1.79,16.54,140.00 ,,
,24/02/2023,Lucknow - Lalbagh,71.19,161.17,24.52,98.29,9.2,2.07,21.45,141.00 ,,
,25/02/2023,Lucknow - Lalbagh,99.05,207.77,28.06,122.45,9.15,3.22,22.44,228.00 ,,
,26/02/2023,Lucknow - Lalbagh,119.12,251.3,28.28,127.87,6.7,3.85,18.35,297.00 ,,
,27/02/2023,Lucknow - Lalbagh,119.7,258.15,28.92,147.09,12.08,3.37,23.57,299.00 ,,
,28/02/2023,Lucknow - Lalbagh,129.36,279.68,38.84,168.96,12.37,3.22,18.5,307.00 ,,
Mar/23,01/03/2023,Lucknow - Lalbagh,104.95,226.29,47.03,123.92,10.47,2.08,18.93,249.00 ,,
,02/03/2023,Lucknow - Lalbagh,77.29,161.91,27.36,104.87,10.33,1.5,21.07,157.00 ,,
,03/03/2023,Lucknow - Lalbagh,73.66,172.8,23.33,92.26,10.55,1.37,16.66,149.00 ,,
,04/03/2023,Lucknow - Lalbagh,59.68,142.61,17.55,86.56,11.98,1.3,17.21,129.00 ,,
,05/03/2023,Lucknow - Lalbagh,57.21,140.46,19.33,85.89,10.72,1.31,17.51,127.00 ,,
,06/03/2023,Lucknow - Lalbagh,55.28,130.66,23.08,74.47,12.82,1.74,17.8,121.00 ,,
,07/03/2023,Lucknow - Lalbagh,67.55,148.73,31.23,62.34,8.09,2.26,18.14,133.00 ,,
,08/03/2023,Lucknow - Lalbagh,86.83,173.19,29.09,101.7,12.34,2.7,20.62,189.00 ,,
,09/03/2023,Lucknow - Lalbagh,40.06,87.41,11.88,92.07,9.18,1.45,17.63,87.00 ,,
,10/03/2023,Lucknow - Lalbagh,53.82,109.03,22.94,95.25,11.67,1.75,19.56,106.00 ,,
,11/03/2023,Lucknow - Lalbagh,86.2,176.19,33.05,101.73,10.13,2.06,16.22,187.00 ,,
,12/03/2023,Lucknow - Lalbagh,77.04,165.22,39.79,108.95,9.49,2.14,23.43,156.00 ,,
,13/03/2023,Lucknow - Lalbagh,105.57,224.39,51.84,119.47,15.16,2.58,23.67,251.00 ,,
,14/03/2023,Lucknow - Lalbagh,95.09,221.41,42.15,116.92,10.28,2.51,29.9,215.00 ,,
,15/03/2023,Lucknow - Lalbagh,85.45,211.3,48.27,122.61,11.01,2.49,27.8,184.00 ,,
,16/03/2023,Lucknow - Lalbagh,83.5,182.75,43.76,139.39,11.7,2.12,26.47,178.00 ,,
,17/03/2023,Lucknow - Lalbagh,53.97,123.14,27.8,147.69,8.11,1.77,32.13,116.00 ,,
,18/03/2023,Lucknow - Lalbagh,83.55,156.32,30.57,142.89,7.48,2.22,29.37,178.00 ,,
,19/03/2023,Lucknow - Lalbagh,90.24,169.39,28.44,142.02,9.16,2.05,31.74,146.00 ,,
,20/03/2023,Lucknow - Lalbagh,41.05,78.03,27.7,103.61,8.64,1.91,21.86,95.00 ,,
,21/03/2023,Lucknow - Lalbagh,37.63,78.31,18.5,60.84,6.98,1.65,23.33,81.00 ,,
,22/03/2023,Lucknow - Lalbagh,29.96,61.72,22.92,57.82,7.06,1.71,24.31,84.00 ,,
,23/03/2023,Lucknow - Lalbagh,49.96,108.81,38.94,66.28,11.14,2.18,25.41,106.00 ,,
,24/03/2023,Lucknow - Lalbagh,74.58,157.28,47.41,75.35,6.93,2.49,26.03,147.00 ,,
,25/03/2023,Lucknow - Lalbagh,53.1,113.58,30.94,64.61,7.14,1.81,30.17,109.00 ,,
,26/03/2023,Lucknow - Lalbagh,51.96,116.21,27.07,60.53,7.71,1.76,30.47,111.00 ,,
,27/03/2023,Lucknow - Lalbagh,64.77,148.16,26.4,58.17,9.17,1.67,32.36,132.00 ,,
,28/03/2023,Lucknow - Lalbagh,57.5,128.44,35.9,60.98,11,2.04,29,119.00 ,,
,29/03/2023,Lucknow - Lalbagh,67.67,155.38,51.83,60.8,9.77,2.54,32.26,137.00 ,,
,30/03/2023,Lucknow - Lalbagh,75.22,177.3,39.97,63.72,7.28,2.51,33.32,152.00 ,,
,31/03/2023,Lucknow - Lalbagh,50.16,104.16,20.46,54.84,8.76,1.6,23.79,103.00 ,,
Apr/23,01/04/2023,Lucknow - Lalbagh,26.94,70.51,24.97,54.51,7.24,1.88,17.4,93.00 ,,
,02/04/2023,Lucknow - Lalbagh,43.77,102.11,30.01,56.09,7.65,1.81,15.71,102.00 ,,
,03/04/2023,Lucknow - Lalbagh,50.43,128.65,43.79,83.94,9.12,2.7,15.57,119.00 ,,
,04/04/2023,Lucknow - Lalbagh,54.42,138.61,30.1,72.81,6.1,1.79,13.75,126.00 ,,
,05/04/2023,Lucknow - Lalbagh,53.18,142.3,36.31,73.05,9.49,1.98,14.26,128.00 ,,
,06/04/2023,Lucknow - Lalbagh,59.94,152.23,36.12,68.74,10.2,2.18,11.43,135.00 ,,
